Date,gold,oil,dxy,sp500,gold_tomorrow,target,gold_ret,oil_ret,dxy_ret,sp_ret
2023-08-16,1900.2,79.02,103.319,4402.8,1887.2,0,-0.0035135560333525717,-0.01838509316770187,0.002172753285804463,-0.008400711695682572
2023-08-17,1887.2,79.9,103.47,4367.2,1895.7,1,-0.0068413851173561024,0.011136421159200216,0.0014614930458094477,-0.008085763604978702
2023-08-21,1895.7,80.12,103.206,4393.2,1898.6,1,0.004504027130139976,0.0027534418022527873,-0.0025514641925195036,0.00595347133174573
2023-08-22,1898.6,79.64,103.473,4389.1,1920.5,1,0.001529777918446884,-0.005991013479780372,0.0025870588919247872,-0.0009332604934898514
2023-08-23,1920.5,78.59,103.333,4457.9,1919.1,0,0.01153481512693566,-0.013184329482672008,-0.0013530099639519344,0.015675195370349115
2023-08-24,1919.1,78.66,103.919,4377.8,1918.5,0,-0.0007289768289507892,0.0008906985621579544,0.0056709860354389185,-0.01796810157248918
2023-08-28,1918.5,79.67,103.992,4434.3,1936.4,1,-0.00031264655307172706,0.0128400711924741,0.0007024701931312993,0.012906025857736703
2023-08-29,1936.4,80.68,103.471,4499.9,1954.0,1,0.009330205890018206,0.012677293837078052,-0.005010000769289924,0.014793766772658534
2023-08-30,1954.0,81.12,103.093,4515.1,1947.0,0,0.009089031191902519,0.005453644025780857,-0.0036531975142793938,0.0033778528411743114
2023-08-31,1947.0,82.96,103.587,4511.1,1934.3,0,-0.003582395087000978,0.02268244575936862,0.004791789937241164,-0.0008859161480365696
2023-09-05,1934.3,86.01,104.763,4495.5,1925.8,0,-0.00652285567539812,0.03676470588235303,0.011352775927481185,-0.0034581365963956
2023-09-06,1925.8,86.79,104.821,4464.5,1924.1,0,-0.004394354546864543,0.009068712940355717,0.0005536305756803639,-0.006895784673562444
2023-09-07,1924.1,86.15,105.028,4453.0,1929.2,1,-0.0008827500259632748,-0.007374121442562553,0.001974795126930662,-0.00257587635793477
2023-09-11,1929.2,86.66,104.539,4483.1,1917.2,0,0.00265058988618061,0.005919907138711489,-0.0046559012834672675,0.0067594879856276435
2023-09-12,1917.2,88.16,104.69,4463.6,1914.4,0,-0.006220194899440146,0.017309023771059362,0.0014444370043715793,-0.00434966875599474
2023-09-13,1914.4,87.88,104.749,4471.9,1914.4,0,-0.0014604631754642217,-0.0031760435571688284,0.0005635686311968868,0.0018594856169906748
2023-09-14,1914.4,89.61,105.395,4507.8,1935.2,1,0.0,0.019685935366408724,0.006167123313826295,0.008027907600796302
2023-09-18,1935.2,90.58,105.292,4456.3,1935.3,1,0.0108650229837024,0.010824684745006197,-0.0009772759618577043,-0.011424641732108776
2023-09-19,1935.3,90.48,104.832,4445.5,1948.6,1,5.1674245556077025e-05,-0.0011039964672112657,-0.004368802947992356,-0.0024235352198012095
2023-09-20,1948.6,89.66,104.788,4395.7,1921.2,0,0.006872319537022609,-0.00906277630415575,-0.00041971916971916823,-0.011202339444381981
2023-09-21,1921.2,88.32,105.044,4327.5,1918.2,0,-0.014061377399158248,-0.01494534909658718,0.002443027827613742,-0.015515162545214567
2023-09-25,1918.2,88.17,105.69,4337.0,1901.6,0,-0.0015615240474703418,-0.0016983695652172948,0.006149803891702499,0.0021952628538417507
2023-09-26,1901.6,88.78,105.93,4281.1,1872.3,0,-0.008653946408091029,0.0069184529885448764,0.002270791938688621,-0.012889093843670651
2023-09-27,1872.3,91.3,106.366,4281.6,1869.5,0,-0.015408077408498033,0.028384771344897475,0.004115925611252624,0.00011679241316486788
2023-09-28,1869.5,89.59,105.933,4301.9,1838.2,0,-0.0014954868343748373,-0.018729463307776473,-0.004070849707613289,0.004741218236173239
2023-10-02,1838.2,87.17,106.606,4289.1,1832.6,0,-0.016742444503878073,-0.02701194329724299,0.006353072224896783,-0.002975429461400614
2023-10-03,1832.6,87.44,106.719,4230.1,1826.1,0,-0.0030464584920031346,0.003097395893082444,0.0010599778624091893,-0.01375579958499451
2023-10-04,1826.1,82.55,106.53,4256.0,1823.2,0,-0.0035468732947724346,-0.05592406221408963,-0.0017710061001320332,0.0061227866953499355
2023-10-05,1823.2,80.81,106.065,4252.9,1855.7,1,-0.0015880838946388254,-0.02107813446396123,-0.004364967614756465,-0.0007283834586466753
2023-10-09,1855.7,84.6,105.811,4336.0,1866.7,1,0.01782580078981999,0.04690013612176691,-0.0023947579314570477,0.019539608267300057
2023-10-10,1866.7,84.13,105.557,4359.4,1878.4,1,0.005927682276229973,-0.005555555555555536,-0.0024005065635898104,0.005396678966789636
2023-10-11,1878.4,82.07,105.569,4386.4,1874.2,0,0.00626774521883533,-0.024485914655889673,0.00011368265486888518,0.006193512868743367
2023-10-12,1874.2,81.8,106.367,4352.0,1925.1,1,-0.0022359454855196415,-0.003289874497380274,0.007559037217365061,-0.007842422031734353
2023-10-16,1925.1,85.26,106.034,4372.5,1926.4,1,0.027158254188453634,0.04229828850855766,-0.0031306702266680198,0.004710477941176405
2023-10-17,1926.4,85.44,106.046,4363.1,1958.8,1,0.000675289595345685,0.002111189303307448,0.00011317124695842118,-0.0021497998856488953
2023-10-18,1958.8,87.27,106.354,4316.2,1971.2,1,0.016818936877076363,0.02141853932584259,0.002904399977368133,-0.010749237927161981
2023-10-19,1971.2,88.37,106.046,4270.0,1978.2,1,0.00633040637124771,0.012604560559184241,-0.002895988867367416,-0.010703859876743382
2023-10-23,1978.2,84.42,105.334,4229.8,1976.8,0,0.0035511363636364646,-0.04469842706800953,-0.006714067480150132,-0.009414519906323138
2023-10-24,1976.8,82.97,106.08,4244.8,1985.5,1,-0.0007077140835103357,-0.017176024638711263,0.007082233656748871,0.003546266962976885
2023-10-25,1985.5,84.69,106.352,4169.6,1987.9,1,0.004401052205584843,0.0207303844763167,0.002564102564102555,-0.017715793441387073
2023-10-26,1987.9,82.54,106.422,4159.9,2005.6,1,0.0012087635356334836,-0.02538670445152902,0.0006581916654129216,-0.0023263622409824825
2023-10-30,2005.6,81.68,105.934,4162.2,1994.3,0,0.008903868403843163,-0.01041919069542041,-0.0045855180319858135,0.000552897906199723
2023-10-31,1994.3,80.5,106.494,4182.9,1987.5,0,-0.005634224172317515,-0.014446620959843393,0.005286310344176481,0.004973331411272763
2023-11-01,1987.5,80.1,106.715,4247.6,1993.5,1,-0.0034097176954319686,-0.00496894409937898,0.0020752342854997163,0.015467737693944494
2023-11-02,1993.5,82.16,105.977,4310.1,1988.6,0,0.0030188679245282124,0.025717852684144837,-0.0069156163613363075,0.014714191543459876
2023-11-06,1988.6,80.6,105.046,4359.3,1973.5,0,-0.0024579884625032244,-0.01898734177215189,-0.00878492503090289,0.011415048374747716
2023-11-07,1973.5,77.21,105.373,4378.0,1957.8,0,-0.007593281705722599,-0.04205955334987599,0.0031129219579992817,0.004289679535705249
2023-11-08,1957.8,75.31,105.448,4375.7,1969.8,1,-0.00795540917152271,-0.024608211371583866,0.0007117572812769257,-0.0005253540429420722
2023-11-09,1969.8,75.75,105.78,4344.9,1950.2,0,0.006129328838492265,0.00584251759394494,0.0031484712844245255,-0.007038873780195187
2023-11-13,1950.2,78.19,105.503,4412.3,1966.5,1,-0.00995024875621886,0.032211221122112166,-0.0026186424654944807,0.0155124398720341
2023-11-14,1966.5,78.17,103.907,4500.7,1964.3,0,0.008358117116193275,-0.0002557871850620286,-0.015127531918523673,0.020034902431838253
2023-11-15,1964.3,76.79,104.265,4499.9,1987.3,1,-0.0011187388761759731,-0.01765383139311749,0.003445388664863769,-0.0001777501277578919
2023-11-16,1987.3,73.09,104.233,4510.1,1980.3,0,0.011709005752685409,-0.048183357207969846,-0.00030691027669871307,0.002266717038156507
2023-11-20,1980.3,77.83,103.317,4550.3,2001.6,1,-0.0035223670306445687,0.06485155288001088,-0.008788003799180766,0.00891332786412713
2023-11-21,2001.6,77.92,103.449,4532.9,1992.8,0,0.010755946068777389,0.0011563664396763151,0.0012776213014316085,-0.003823923697338749
2023-11-22,1992.8,77.25,103.825,4553.0,2012.4,1,-0.0043964828137489365,-0.008598562628336803,0.0036346412241781145,0.004434247391294832
2023-11-27,2012.4,75.09,103.105,4554.1,2040.0,1,0.009835407466880941,-0.027961165048543624,-0.0069347459667710165,0.00024159894575004337
2023-11-28,2040.0,76.59,102.649,4554.8,2057.5,1,0.013714967203339201,0.019976028765481324,-0.00442267591290435,0.00015370764805333614
2023-11-29,2057.5,77.99,102.676,4552.6,2047.6,0,0.008578431372548989,0.018279148713931104,0.000263032275034325,-0.0004830069377359525
2023-11-30,2047.6,76.05,103.428,4564.3,2032.9,0,-0.004811664641555358,-0.024874983972304143,0.007324009505629281,0.0025699600228441533
2023-12-04,2032.9,73.32,103.647,4562.6,2026.9,0,-0.007179136550107379,-0.03589743589743599,0.002117415013342727,-0.000372455798260396
2023-12-05,2026.9,72.53,103.995,4571.5,2038.4,1,-0.0029514486693885678,-0.010774686306601056,0.0033575501461691193,0.001950642177705575
2023-12-06,2038.4,69.65,104.108,4548.5,2036.9,0,0.0056736888845034805,-0.03970770715565963,0.0010865907014760978,-0.005031171387947064
2023-12-07,2036.9,69.59,103.504,4578.9,1984.3,0,-0.0007358712715855864,-0.0008614501076813497,-0.0058016674991354655,0.006683522040233036
2023-12-11,1984.3,71.56,104.064,4622.4,1983.9,0,-0.02582355540281811,0.02830866503808016,0.005410418921007798,0.009500098276878699
2023-12-12,1983.9,68.85,103.839,4649.6,1988.1,1,-0.00020158242201273602,-0.037870318613750786,-0.002162130996309908,0.0058843890619593164
2023-12-13,1988.1,69.72,102.848,4714.1,2035.2,1,0.0021170421896263836,0.012636165577342151,-0.009543620412369114,0.013872161046111442
2023-12-14,2035.2,71.91,101.94,4719.7,2030.9,0,0.023690961219254625,0.03141135972461262,-0.008828562538892304,0.0011879255849471804
2023-12-18,2030.9,72.82,102.536,4738.3,2042.6,1,-0.0021128144654087855,0.012654707272980126,0.005846576417500415,0.003940928448842085
2023-12-19,2042.6,73.94,101.796,4764.8,2038.1,0,0.005760992663351061,0.015380390002746491,-0.0072169774518217045,0.005592723128548194
2023-12-20,2038.1,74.45,102.04,4707.9,2041.8,1,-0.0022030745128757134,0.0068974844468487895,0.0023969507642735977,-0.011941739422431263
2023-12-21,2041.8,74.06,101.478,4744.8,2060.4,1,0.001815416319120855,-0.0052384150436535215,-0.005507644061152561,0.007837889504874962
2023-12-26,2060.4,75.71,101.104,4777.5,2083.4,1,0.009109609168380883,0.022279233054280256,-0.0036855278976724026,0.0068917551846230385
2023-12-27,2083.4,74.34,100.654,4785.2,2083.5,1,0.011162880993981661,-0.018095363888521843,-0.004450862478240225,0.0016117216117215172
2023-12-28,2083.5,71.97,100.913,4788.7,2073.4,0,4.7998464049126e-05,-0.03188054882970148,0.002573171458660317,0.0007314218841427689
2024-01-02,2073.4,70.62,101.891,4745.6,2042.8,0,-0.004847612191024697,-0.01875781575656521,0.009691516454767957,-0.009000355002401372
2024-01-03,2042.8,72.89,102.195,4707.9,2050.0,1,-0.014758367898138336,0.03214386859246665,0.0029835804928795007,-0.007944200944032476
2024-01-04,2050.0,72.36,102.135,4694.4,2033.5,0,0.003524574113961343,-0.007271230621484492,-0.0005871128724496133,-0.00286752055056394
2024-01-08,2033.5,70.92,101.928,4758.2,2033.0,0,-0.008048780487804885,-0.01990049751243783,-0.002026729328829524,0.013590661213360722
2024-01-09,2033.0,72.29,102.284,4754.0,2027.8,0,-0.0002458814851241664,0.019317540891145013,0.0034926614865395944,-0.0008826867302761388
2024-01-10,2027.8,71.44,102.08,4785.9,2019.2,0,-0.002557796360059039,-0.011758196154378342,-0.0019944468343046085,0.006710138830458456
2024-01-11,2019.2,72.09,102.024,4776.2,2030.2,1,-0.004241049413157061,0.009098544232922778,-0.0005485893416927734,-0.0020267870202052007
2024-01-16,2030.2,72.52,103.112,4767.5,2006.5,0,0.005447702060221937,0.005964766264391574,0.010664157453148304,-0.0018215317616514515
2024-01-17,2006.5,72.48,103.206,4737.6,2021.6,1,-0.011673726726430966,-0.0005515719801433283,0.0009116300721545567,-0.0062716308337702475
2024-01-18,2021.6,73.95,103.312,4784.1,2022.2,1,0.0075255419885371655,0.020281456953642474,0.0010270720694531832,0.00981509625126642
2024-01-22,2022.2,74.76,103.118,4850.7,2025.8,1,0.0002967946181242631,0.010953346855983703,-0.001877807031129053,0.0139211136890951
2024-01-23,2025.8,74.27,103.402,4874.4,2016.0,0,0.0017802393432895247,-0.0065543071161049404,0.0027541263406971606,0.004885892757746202
2024-01-24,2016.0,74.98,103.039,4870.9,2017.8,1,-0.004837595024187902,0.009559714555002152,-0.003510570395156787,-0.0007180370917446721
2024-01-25,2017.8,77.19,103.37,4886.0,2025.4,1,0.0008928571428570287,0.029474526540410606,0.0032123758965052485,0.00310004311318246
2024-01-29,2025.4,76.67,103.421,4926.2,2041.1,1,0.0037664783427495685,-0.006736623915014839,0.0004933733191447853,0.0082275890298813
2024-01-30,2041.1,77.65,103.215,4904.3,2057.4,1,0.0077515552483458094,0.012782052954219525,-0.00199185852002981,-0.004445617311517935
2024-01-31,2057.4,75.71,103.089,4854.1,2061.2,1,0.007985889961295456,-0.024983902124919632,-0.0012207527975585108,-0.01023591542116098
2024-02-01,2061.2,73.79,102.872,4931.7,2032.9,0,0.0018469913483034617,-0.025359926033548863,-0.002104977252665119,0.015986485651305005
2024-02-05,2032.9,72.85,104.319,4937.1,2041.5,1,-0.013729866097418886,-0.012738853503184822,0.014066023796562854,0.0010949571141798398
2024-02-06,2041.5,73.37,104.068,4952.8,2041.8,1,0.004230409759456988,0.007137954701441407,-0.0024060813466386666,0.0031800044560572616
2024-02-07,2041.8,73.91,103.917,4995.3,2038.1,0,0.00014695077149151636,0.007359956385443622,-0.001450974362916524,0.008581004684218962
2024-02-08,2038.1,76.19,104.037,4996.5,2023.4,0,-0.001812126555000515,0.03084832904884327,0.0011547677473369156,0.00024022581226357254
2024-02-12,2023.4,76.82,104.047,5017.5,1997.7,0,-0.007212599970560674,0.00826880168001054,9.611964973998965e-05,0.004202942059441606
2024-02-13,1997.7,77.56,104.85,4954.9,1994.7,0,-0.012701393693782759,0.009632908096849802,0.007717666054763761,-0.01247633283507732
2024-02-14,1994.7,76.36,104.612,5003.1,2005.3,1,-0.0015017269860339022,-0.015471892728210479,-0.002269909394372882,0.009727744253163584
2024-02-15,2005.3,77.59,104.2,5032.1,2030.0,1,0.00531408231814301,0.016107909900471507,-0.003938362711734755,0.005796406228138595
2024-02-20,2030.0,77.04,103.978,4973.5,2024.5,0,0.012317358998653605,-0.007088542337930104,-0.002130518234165102,-0.011645237574770095
2024-02-21,2024.5,77.31,103.912,5009.2,2020.8,0,-0.0027093596059113434,0.003504672897196137,-0.0006347496585814572,0.007178043631245634
2024-02-22,2020.8,77.93,103.875,5086.4,2029.1,1,-0.0018276117559891114,0.008019661104643694,-0.0003560705212103388,0.015411642577657148
2024-02-26,2029.1,77.09,103.751,5068.9,2034.4,1,0.004107284243863862,-0.01077890414474536,-0.0011937424789409956,-0.0034405473419314436
2024-02-27,2034.4,78.23,103.759,5076.6,2042.7,1,0.0026119954659702405,0.014787910234790536,7.710769052815536e-05,0.0015190672532503502
2024-02-28,2042.7,77.83,103.904,5062.4,2054.7,1,0.004079826976012502,-0.005113127956027141,0.0013974691352074409,-0.002797147697277902
2024-02-29,2054.7,77.45,104.098,5088.3,2126.3,1,0.00587457776472311,-0.0048824360786328125,0.0018671080997845202,0.005116150442477929
2024-03-04,2126.3,78.17,103.778,5123.3,2141.9,1,0.034846936292402875,0.009296320206584774,-0.003074026398201646,0.006878525244187639
2024-03-05,2141.9,77.41,103.753,5080.9,2158.2,1,0.007336688143723791,-0.009722399897658995,-0.00024089884175837462,-0.008275915913571463
2024-03-06,2158.2,78.41,103.321,5104.1,2165.2,1,0.0076100658294036005,0.012918227619170608,-0.00416373502452938,0.004566120175559574
2024-03-07,2165.2,78.32,102.772,5154.7,2188.6,1,0.0032434436104160635,-0.001147812778982349,-0.005313537422208414,0.009913598871495344
2024-03-11,2188.6,77.53,102.852,5132.6,2166.1,0,0.01080731572141147,-0.010086823289070401,0.000778422138325574,-0.004287349409276886
2024-03-12,2166.1,77.25,102.934,5176.1,2180.8,1,-0.010280544640409395,-0.0036115052237843948,0.0007972620853264889,0.008475236722129242
2024-03-13,2180.8,79.3,102.766,5172.3,2167.5,0,0.00678639028669048,0.026537216828478982,-0.0016321137816464049,-0.00073414346708911
2024-03-14,2167.5,80.74,103.342,5147.8,2164.3,0,-0.0060986793837124464,0.01815889029003781,0.00560496662320209,-0.004736770875625962
2024-03-18,2164.3,82.16,103.461,5145.8,2159.7,0,-0.001476355247981509,0.017587317314837758,0.0011515163244373294,-0.00038851548234197786
2024-03-19,2159.7,82.73,103.484,5174.4,2161.0,1,-0.002125398512221155,0.006937682570594017,0.00022230598969663617,0.0055579307396322886
2024-03-20,2161.0,81.27,103.046,5241.5,2184.7,1,0.0006019354539983368,-0.01764776985374117,-0.004232538363418414,0.012967687074830092
2024-03-21,2184.7,80.64,103.666,5248.6,2176.4,0,0.010967144840351661,-0.007751937984496027,0.006016730392251812,0.0013545740723075461
2024-03-25,2176.4,81.38,103.934,5224.6,2177.2,1,-0.0037991486245250172,0.009176587301587213,0.002585225628460641,-0.004572647944213748
2024-03-26,2177.2,81.04,103.991,5218.8,2201.4,1,0.00036757948906429583,-0.00417793069550243,0.000548424961995142,-0.0011101328331355464
2024-03-27,2201.4,80.78,104.064,5244.5,2245.9,1,0.011115193826933822,-0.003208292201382079,0.0007019838255233335,0.004924503717329554
2024-04-01,2245.9,82.82,104.764,5234.9,2270.3,1,0.020214409012446533,0.025253775687051228,0.006726629766297787,-0.0018304890838021226
2024-04-02,2270.3,84.22,104.562,5205.6,2303.3,1,0.010864241506745698,0.016904129437333992,-0.00192814325531665,-0.005597050564480566
2024-04-03,2303.3,84.61,103.997,5227.1,2296.9,0,0.014535523939567474,0.004630729042982562,-0.005403492664639131,0.00413016751191031
2024-04-04,2296.9,85.81,103.891,5151.7,2339.0,1,-0.002778621977163276,0.014182720718591169,-0.0010192601709664295,-0.014424824472460962
2024-04-08,2339.0,85.53,103.902,5205.6,2350.6,1,0.018329052200792395,-0.0032630229576972036,0.00010588020136492737,0.010462565754993713
2024-04-09,2350.6,84.46,103.922,5212.9,2336.6,0,0.004959384352287266,-0.012510230328539818,0.00019248907624480616,0.0014023359459043316
2024-04-10,2336.6,85.44,105.031,5151.0,2360.8,1,-0.005955926146515744,0.011603125739995335,0.01067146513731454,-0.01187438853613143
2024-04-11,2360.8,84.45,105.064,5199.5,2370.9,1,0.010356928871009252,-0.01158707865168529,0.0003141929525567466,0.009415647447097664
2024-04-15,2370.9,84.86,105.998,5060.4,2395.5,1,0.004278210776007985,0.004854943753700436,0.008889819538567156,-0.02675257236272721
2024-04-16,2395.5,84.83,106.065,5065.2,2376.2,0,0.01037580665570026,-0.00035352345038885957,0.0006320873978753472,0.000948541617263432
2024-04-17,2376.2,82.15,105.764,5027.4,2385.8,1,-0.008056773116259741,-0.03159259695862304,-0.002837882430585026,-0.007462686567164201
2024-04-18,2385.8,82.1,105.982,5002.1,2334.6,0,0.004040063967679641,-0.000608642726719566,0.002061192844446058,-0.005032422325655261
2024-04-22,2334.6,81.9,105.913,5009.3,2329.9,0,-0.02146030681532407,-0.0024360535931788885,-0.000651053952558045,0.0014393954539093645
2024-04-23,2329.9,82.56,105.505,5080.1,2326.0,0,-0.002013192838173472,0.00805860805860803,-0.0038522183301389346,0.014133711296987705
2024-04-24,2326.0,82.09,105.7,5041.1,2330.3,1,-0.0016738915833297563,-0.005692829457364379,0.001848253637268371,-0.0076770142320032875
2024-04-25,2330.3,82.75,105.451,5087.3,2357.7,1,0.0018486672398969617,0.008039956145693639,-0.0023557237464523206,0.00916466644184788
2024-04-29,2357.7,82.03,105.448,5113.5,2302.9,0,0.01175814272840392,-0.008700906344410897,-2.844923234490704e-05,0.005150079610009239
2024-04-30,2302.9,81.28,106.1,5028.1,2311.0,1,-0.023242991050600015,-0.009142996464708064,0.006183142401942288,-0.016700889801505747
2024-05-01,2311.0,78.44,105.628,5040.0,2309.6,0,0.0035173042685310296,-0.03494094488188981,-0.00444863336475021,0.0023666991507724777
2024-05-02,2309.6,78.48,105.178,5080.3,2331.2,1,-0.0006057983556901902,0.0005099439061704292,-0.0042602340288560026,0.007996031746031695
2024-05-06,2331.2,78.14,104.919,5179.0,2324.2,0,0.009352268791132712,-0.0043323139653415055,-0.00246249215615435,0.019427986536228126
2024-05-07,2324.2,78.06,105.3,5187.6,2322.3,0,-0.003002745367192916,-0.00102380342974151,0.003631372773282182,0.0016605522301602615
2024-05-08,2322.3,78.56,105.426,5185.7,2340.3,1,-0.000817485586438238,0.006405329233922563,0.0011965811965812811,-0.00036625799984590923
2024-05-09,2340.3,78.8,105.104,5218.4,2343.0,1,0.007750936571502498,0.003054989816700493,-0.003054275036518561,0.0063058024953237535
2024-05-13,2343.0,78.6,105.103,5220.3,2359.9,1,0.001153698243814727,-0.002538071065989911,-9.514385751252519e-06,0.000364096274720227
2024-05-14,2359.9,77.65,104.892,5247.1,2394.9,1,0.0072129748186087195,-0.012086513994910786,-0.0020075544941628998,0.0051338045706186275
2024-05-15,2394.9,78.16,104.212,5314.6,2385.5,0,0.014831136912581089,0.006567933032839646,-0.0064828585592799914,0.012864248823159397
2024-05-16,2385.5,78.74,104.345,5296.9,2438.5,1,-0.0039250073071944724,0.007420675537359145,0.0012762445783593979,-0.0033304481993001733
2024-05-20,2438.5,79.3,104.46,5308.9,2425.9,0,0.022217564451896932,0.007112014224028407,0.0011021131822319674,0.0022654760331515256
2024-05-21,2425.9,78.66,104.556,5323.9,2392.9,0,-0.005167110928849694,-0.008070617906683508,0.0009190120620332642,0.002825444065625682
2024-05-22,2392.9,77.15,104.836,5322.3,2337.2,0,-0.01360319881281169,-0.01919654207983712,0.0026779907418035265,-0.00030053156520581936
2024-05-23,2337.2,76.46,105.036,5270.3,2356.5,1,-0.023277195035312892,-0.00894361633182128,0.0019077416154755777,-0.00977021212633633
2024-05-28,2356.5,79.35,104.539,5302.1,2341.2,0,0.00825774430943027,0.03779754119801204,-0.0047317110324078815,0.0060338121169574155
2024-05-29,2341.2,78.8,105.034,5251.9,2354.7,1,-0.006492679821769598,-0.006931316950220534,0.004735074948105433,-0.009467946662643278
2024-05-30,2354.7,77.54,104.658,5227.9,2357.5,1,0.005766273705791969,-0.015989847715735972,-0.0035797932098178276,-0.004569774748186317
2024-06-03,2357.5,74.09,104.078,5283.2,2335.7,0,0.0011891111394233267,-0.04449316481815835,-0.005541860154025469,0.010577861091451757
2024-06-04,2335.7,73.06,104.051,5298.1,2363.6,1,-0.009247083775185683,-0.013902011067620457,-0.00025942081900109937,0.002820260448213263
2024-06-05,2363.6,73.82,104.221,5357.5,2378.9,1,0.011945027186710755,0.010402408978921418,0.0016338141872735967,0.01121156641060006
2024-06-06,2378.9,75.24,104.057,5354.4,2315.1,0,0.0064731765104080186,0.01923597940937416,-0.0015735792210782584,-0.0005786280914605868
2024-06-10,2315.1,77.33,105.112,5357.0,2314.6,0,-0.026819118079784876,0.0277777777777779,0.010138673995983005,0.00048558195129255743
2024-06-11,2314.6,77.55,105.199,5376.4,2342.7,1,-0.00021597339207812816,0.002844950213371167,0.0008276885607731987,0.003621429904797413
2024-06-12,2342.7,78.15,104.615,5429.1,2305.9,0,0.012140326622310571,0.007736943907156846,-0.0055513835682848844,0.00980209805818033
2024-06-13,2305.9,78.26,105.187,5432.9,2316.9,1,-0.015708370683399364,0.0014075495841330277,0.005467667160541145,0.0006999318487408424
2024-06-17,2316.9,79.72,105.564,5479.8,2334.8,1,0.004770371655318906,0.018655762841809365,0.003584093091351548,0.00863259032929009
2024-06-18,2334.8,80.71,104.876,5492.5,2357.0,1,0.007725840562821107,0.012418464626191561,-0.00651737334697422,0.002317602832220045
2024-06-20,2357.0,81.29,105.227,5478.2,2332.4,0,0.009508309062874698,0.007186222277289156,0.0033468095655821983,-0.002603550295858015
2024-06-24,2332.4,80.86,105.121,5452.3,2318.4,0,-0.010436996181586777,-0.005289703530569678,-0.001007346023359057,-0.0047278303092256335
2024-06-25,2318.4,80.07,105.259,5468.7,2301.0,0,-0.00600240096038418,-0.00976997279248093,0.0013127728998012511,0.003007904920859117
2024-06-26,2301.0,80.19,105.714,5460.2,2336.6,1,-0.007505175983436918,0.0014986886474335215,0.004322670745494417,-0.0015542999250278688
2024-06-27,2336.6,80.83,105.571,5494.1,2338.9,1,0.015471534115601981,0.007981045018082167,-0.0013527063586658006,0.006208563788872246
2024-07-01,2338.9,82.32,105.587,5469.2,2333.4,0,0.0009843362150132595,0.018433749845354397,0.00015155677221967423,-0.0045321344715241185
2024-07-02,2333.4,81.91,105.407,5503.5,2369.4,1,-0.0023515327718157675,-0.004980563654032988,-0.0017047553202572674,0.006271483946463929
2024-07-03,2369.4,83.02,105.077,5534.4,2363.5,0,0.015428130624839387,0.013551458918324988,-0.003130721868566555,0.005614608885254668
2024-07-08,2363.5,81.52,104.668,5584.0,2367.9,1,-0.002490081877268513,-0.018067935437244054,-0.0038923836805389023,0.008962127782596196
2024-07-09,2367.9,80.56,104.807,5579.2,2379.7,1,0.001861645864184469,-0.011776251226692791,0.0013280085604003844,-0.0008595988538682153
2024-07-10,2379.7,81.07,104.729,5629.4,2421.9,1,0.004983318552303606,0.006330685203574937,-0.0007442250994685873,0.008997705764267172
2024-07-11,2421.9,81.38,104.131,5586.1,2428.9,1,0.017733327730386383,0.0038238559269767602,-0.005709975269505119,-0.007691761111308315
2024-07-15,2428.9,80.84,103.882,5640.7,2467.8,1,0.0028902927453651195,-0.006635536986974611,-0.002391218753301061,0.00977426111240387
2024-07-16,2467.8,79.71,103.959,5662.0,2459.9,0,0.01601548025855326,-0.013978228599703213,0.0007412256213781276,0.0037761270764267163
2024-07-17,2459.9,81.44,103.443,5599.5,2456.4,0,-0.0032012318664398354,0.02170367582486521,-0.0049634952240787955,-0.011038502296008446
2024-07-18,2456.4,81.3,103.885,5555.8,2394.7,0,-0.00142282206593769,-0.0017190569744597317,0.004272884583780501,-0.0078042682382355455
2024-07-22,2394.7,78.4,104.037,5561.0,2407.3,1,-0.02511805894805419,-0.035670356703566886,0.0014631563748375154,0.0009359588178119438
2024-07-23,2407.3,75.92,104.175,5531.3,2415.7,1,0.005261619409529628,-0.031632653061224536,0.001326451166411946,-0.005340766049271695
2024-07-24,2415.7,76.58,104.122,5442.9,2353.5,0,0.0034893864495491034,0.00869336143308752,-0.0005087592992559786,-0.01598177643591936
2024-07-25,2353.5,77.11,104.108,5411.0,2377.8,1,-0.02574823032661333,0.006920867067119474,-0.00013445765544262134,-0.005860846240055784
2024-07-29,2377.8,74.8,104.314,5452.5,2417.6,1,0.010325047801147402,-0.029957203994293913,0.001978714411956739,0.007669562003326469
2024-07-30,2417.6,73.88,104.319,5443.4,2438.5,1,0.016738161325595025,-0.012299465240641738,4.793220468979342e-05,-0.0016689591930307834
2024-07-31,2438.5,76.84,103.859,5551.5,2445.9,1,0.008644937127729957,0.040064970221981744,-0.004409551471927564,0.019858911709593308
2024-08-01,2445.9,75.4,104.205,5428.6,2411.8,0,0.003034652450276898,-0.01874023945861525,0.0033314397404173857,-0.022138160857425815
2024-08-05,2411.8,72.2,102.483,5244.4,2398.9,0,-0.013941698352344711,-0.04244031830238726,-0.016525118756297585,-0.03393140036105091
2024-08-06,2398.9,72.34,102.758,5214.8,2400.0,1,-0.005348702214113987,0.0019390581717451116,0.002683371876311069,-0.005644115628098412
2024-08-07,2400.0,74.17,102.998,5174.0,2430.3,1,0.0004585434991037918,0.025297207630633034,0.0023355845773564976,-0.007823885863312174
